timestamp_utc,symbol,open,high,low,close,volume,session
1721099700,EURUSD,1.08967,1.08968,1.08935,1.08955,2187.0,asia
1721100600,EURUSD,1.08955,1.08959,1.08916,1.08916,2109.0,asia
1721101500,EURUSD,1.08917,1.08933,1.08908,1.08912,2694.0,asia
1721102400,EURUSD,1.08912,1.08932,1.08908,1.08919,3036.0,asia
1721103300,EURUSD,1.08919,1.08929,1.08901,1.08906,2798.0,asia
1721104200,EURUSD,1.08905,1.08924,1.08903,1.08915,2631.0,asia
1721105100,EURUSD,1.08914,1.08929,1.08911,1.08926,2486.0,asia
1721106000,EURUSD,1.08926,1.08934,1.0891,1.0891,2320.0,asia
1721106900,EURUSD,1.0891,1.08913,1.089,1.08904,2241.0,asia
1721107800,EURUSD,1.08904,1.0890900000000001,1.08886,1.08896,2263.0,asia
1721108700,EURUSD,1.08896,1.08913,1.08896,1.0890900000000001,2005.0,asia
1721109600,EURUSD,1.0890900000000001,1.08935,1.08907,1.08925,2029.0,asia
1721110500,EURUSD,1.08925,1.08939,1.08921,1.08935,1824.0,asia
1721111400,EURUSD,1.08935,1.08935,1.08913,1.0892,1618.0,asia
1721112300,EURUSD,1.0892,1.0893,1.08919,1.0893,1485.0,asia
1721113200,EURUSD,1.0893,1.0894,1.08921,1.08933,1446.0,asia
1721114100,EURUSD,1.08933,1.08935,1.0892,1.0892,1132.0,asia
1721115000,EURUSD,1.0892,1.08944,1.08919,1.08939,1765.0,asia
1721115900,EURUSD,1.08939,1.08943,1.08918,1.08924,1688.0,asia
1721116800,EURUSD,1.08924,1.08925,1.08905,1.08906,2242.0,london
1721117700,EURUSD,1.08905,1.08911,1.0888,1.08881,2099.0,london
1721118600,EURUSD,1.08882,1.08895,1.08879,1.08894,2142.0,london
1721119500,EURUSD,1.08894,1.08904,1.0887,1.08884,2075.0,london
1721120400,EURUSD,1.08884,1.08887,1.08842,1.08851,3972.0,london
1721121300,EURUSD,1.08851,1.08867,1.08837,1.08863,3668.0,london
1721122200,EURUSD,1.08862,1.08872,1.08835,1.0886,3675.0,london
1721123100,EURUSD,1.08859,1.08907,1.08859,1.08886,4226.0,london
1721124000,EURUSD,1.08886,1.08942,1.08885,1.08939,4707.0,london
1721124900,EURUSD,1.08938,1.08974,1.08938,1.0896,4163.0,london
1721125800,EURUSD,1.08961,1.08977,1.08939,1.08961,4285.0,london
1721126700,EURUSD,1.08962,1.09002,1.08955,1.08993,4734.0,london
1721127600,EURUSD,1.08991,1.08992,1.08938,1.08975,4823.0,london
1721128500,EURUSD,1.08974,1.09027,1.08954,1.08979,4543.0,london
1721129400,EURUSD,1.08979,1.09025,1.08975,1.08994,3427.0,london
1721130300,EURUSD,1.08993,1.09016,1.08946,1.09003,4079.0,london
1721131200,EURUSD,1.09003,1.0904,1.08964,1.08999,5027.0,london
1721132100,EURUSD,1.08999,1.0903100000000001,1.08983,1.09004,4368.0,london
1721133000,EURUSD,1.09004,1.09008,1.08937,1.08959,4470.0,london
1721133900,EURUSD,1.0896,1.09002,1.0895299999999999,1.08978,4307.0,london
1721134800,EURUSD,1.08978,1.09007,1.08969,1.09,3946.0,newyork
1721135700,EURUSD,1.09,1.0903,1.08998,1.09005,3706.0,newyork
1721136600,EURUSD,1.09004,1.09015,1.08985,1.09001,3247.0,newyork
1721137500,EURUSD,1.09,1.09003,1.0896,1.08988,3550.0,newyork
1721138400,EURUSD,1.08988,1.09004,1.08964,1.08965,3648.0,newyork
1721139300,EURUSD,1.08964,1.08991,1.08957,1.0896,3144.0,newyork
1721140200,EURUSD,1.0896,1.08973,1.08944,1.08951,3161.0,newyork
1721141100,EURUSD,1.0895,1.09037,1.0895,1.09019,5162.0,newyork
1721142000,EURUSD,1.09019,1.09043,1.09005,1.09006,4164.0,newyork
1721142900,EURUSD,1.09005,1.09055,1.09005,1.0901399999999999,4312.0,newyork
1721143800,EURUSD,1.0901399999999999,1.0901399999999999,1.08813,1.08834,7852.0,newyork
1721144700,EURUSD,1.08833,1.08844,1.08756,1.08806,7040.0,newyork
1721145600,EURUSD,1.08807,1.08812,1.08715,1.08721,6463.0,newyork
1721146500,EURUSD,1.0872,1.08797,1.08715,1.0878,5495.0,newyork
1721147400,EURUSD,1.0878,1.08825,1.08753,1.08799,6138.0,newyork
1721148300,EURUSD,1.08799,1.08832,1.08781,1.0883,5798.0,newyork
1721149200,EURUSD,1.0883099999999999,1.0884800000000001,1.08773,1.08785,6153.0,newyork
1721150100,EURUSD,1.08786,1.08827,1.08765,1.08776,5349.0,newyork
1721151000,EURUSD,1.08776,1.08814,1.08741,1.08761,6144.0,newyork
1721151900,EURUSD,1.08761,1.08793,1.08731,1.08785,6207.0,newyork
1721152800,EURUSD,1.08785,1.08822,1.08783,1.08811,5812.0,newyork
1721153700,EURUSD,1.08811,1.08832,1.08803,1.08822,4581.0,newyork
1721154600,EURUSD,1.08821,1.08859,1.08799,1.08842,4798.0,newyork
1721155500,EURUSD,1.08842,1.08861,1.08836,1.08845,4339.0,newyork
1721156400,EURUSD,1.08845,1.08864,1.08818,1.08846,4448.0,newyork
1721157300,EURUSD,1.08846,1.08852,1.0882,1.08823,4547.0,newyork
1721158200,EURUSD,1.08822,1.08855,1.08812,1.08837,4455.0,newyork
1721159100,EURUSD,1.08838,1.0889,1.08837,1.08887,3860.0,newyork
1721160000,EURUSD,1.08887,1.08902,1.08876,1.08897,3548.0,newyork
1721160900,EURUSD,1.08897,1.08906,1.08881,1.08888,3432.0,newyork
1721161800,EURUSD,1.08888,1.08919,1.08882,1.08917,3368.0,newyork
1721162700,EURUSD,1.08917,1.08923,1.08905,1.08918,3003.0,newyork
1721163600,EURUSD,1.08918,1.08926,1.08903,1.08913,3403.0,newyork
1721164500,EURUSD,1.08914,1.08933,1.08903,1.08926,3386.0,newyork
1721165400,EURUSD,1.08926,1.08972,1.08919,1.08971,3256.0,newyork
1721166300,EURUSD,1.08971,1.08973,1.08955,1.08957,3679.0,newyork
1721167200,EURUSD,1.08957,1.08971,1.08952,1.08967,4522.0,newyork
1721168100,EURUSD,1.08968,1.08983,1.08964,1.08977,4459.0,newyork
1721169000,EURUSD,1.08977,1.08997,1.08969,1.08997,4273.0,newyork
1721169900,EURUSD,1.08996,1.09028,1.08992,1.09016,4751.0,newyork
1721170800,EURUSD,1.09015,1.09021,1.09008,1.0902,3397.0,newyork
1721171700,EURUSD,1.0902,1.09024,1.09005,1.09008,2495.0,newyork
1721172600,EURUSD,1.09008,1.09015,1.08996,1.08999,2780.0,newyork
1721173500,EURUSD,1.08999,1.09003,1.0898,1.0899,2697.0,newyork
1721174400,EURUSD,1.0899,1.0899,1.0898,1.08985,1031.0,asia
1721175300,EURUSD,1.08985,1.08992,1.08984,1.08991,185.0,asia
1721176200,EURUSD,1.08991,1.08996,1.08986,1.0899,320.0,asia
1721177100,EURUSD,1.0899,1.08993,1.08984,1.08987,462.0,asia
1721178000,EURUSD,1.08993,1.08993,1.08976,1.08984,598.0,asia
1721178900,EURUSD,1.08984,1.08994,1.08982,1.08993,812.0,asia
1721179800,EURUSD,1.08993,1.08999,1.08987,1.08993,1247.0,asia
1721180700,EURUSD,1.08992,1.09018,1.08974,1.09018,1784.0,asia
1721181600,EURUSD,1.09018,1.09018,1.09001,1.09011,1112.0,asia
1721182500,EURUSD,1.09011,1.09012,1.09,1.09012,1158.0,asia
1721183400,EURUSD,1.09011,1.09016,1.09,1.09011,1282.0,asia
1721184300,EURUSD,1.09011,1.09027,1.09007,1.09018,1570.0,asia
1721185200,EURUSD,1.09019,1.09028,1.08979,1.08983,2352.0,asia
1721186100,EURUSD,1.08983,1.08983,1.08957,1.08974,1830.0,asia
1721187000,EURUSD,1.08974,1.08999,1.08968,1.08995,2008.0,asia
1721187900,EURUSD,1.08995,1.08996,1.08963,1.08975,2841.0,asia
1721188800,EURUSD,1.08975,1.08984,1.08955,1.08962,2780.0,asia
1721189700,EURUSD,1.08962,1.08991,1.08962,1.08982,2291.0,asia
1721190600,EURUSD,1.08982,1.09009,1.08979,1.09006,2392.0,asia
1721191500,EURUSD,1.09006,1.09027,1.08998,1.09022,2094.0,asia
1721192400,EURUSD,1.09022,1.09032,1.09012,1.09019,1871.0,asia
1721193300,EURUSD,1.09019,1.09028,1.09009,1.09019,1719.0,asia
1721194200,EURUSD,1.09019,1.09068,1.09019,1.0906,2264.0,asia
1721195100,EURUSD,1.0906,1.09061,1.09038,1.09042,1796.0,asia
1721196000,EURUSD,1.09042,1.09044,1.09023,1.09024,1839.0,asia
1721196900,EURUSD,1.09023,1.09025,1.09004,1.09024,1597.0,asia
1721197800,EURUSD,1.09024,1.09052,1.09018,1.09035,2040.0,asia
1721198700,EURUSD,1.09035,1.09063,1.09022,1.09062,1860.0,asia
1721199600,EURUSD,1.09062,1.09066,1.09053,1.09055,1751.0,asia
1721200500,EURUSD,1.09059,1.09065,1.09049,1.09049,1354.0,asia
1721201400,EURUSD,1.09049,1.09052,1.09024,1.0903100000000001,1659.0,asia
1721202300,EURUSD,1.0903100000000001,1.09032,1.09018,1.09029,1431.0,asia
1721203200,EURUSD,1.0903,1.09048,1.09008,1.09009,2432.0,london
1721204100,EURUSD,1.0901,1.09046,1.09009,1.0903100000000001,1571.0,london
1721205000,EURUSD,1.0903100000000001,1.09059,1.09029,1.09056,1837.0,london
1721205900,EURUSD,1.09056,1.09069,1.09038,1.09045,3108.0,london
1721206800,EURUSD,1.09042,1.09053,1.08995,1.09033,4871.0,london
1721207700,EURUSD,1.09034,1.09038,1.08987,1.09022,4205.0,london
1721208600,EURUSD,1.09021,1.09053,1.09015,1.09018,4052.0,london
1721209500,EURUSD,1.09017,1.09025,1.08975,1.08976,4528.0,london
1721210400,EURUSD,1.08974,1.09053,1.08951,1.09047,5920.0,london
1721211300,EURUSD,1.09047,1.09062,1.09012,1.09061,5835.0,london
1721212200,EURUSD,1.09062,1.09135,1.0906,1.09124,5946.0,london
1721213100,EURUSD,1.09123,1.09127,1.09055,1.09082,5525.0,london
1721214000,EURUSD,1.09083,1.09135,1.09076,1.09098,5747.0,london
1721214900,EURUSD,1.09098,1.09131,1.0909,1.09126,5409.0,london
1721215800,EURUSD,1.09126,1.09335,1.09126,1.09322,6338.0,london
1721216700,EURUSD,1.09322,1.09438,1.09298,1.09418,6148.0,london
1721217600,EURUSD,1.09419,1.09449,1.09395,1.09397,6186.0,london
1721218500,EURUSD,1.09397,1.09403,1.09358,1.09396,5435.0,london
1721219400,EURUSD,1.09396,1.09447,1.09372,1.09434,5406.0,london
1721220300,EURUSD,1.09433,1.09438,1.09404,1.09437,4469.0,london
1721221200,EURUSD,1.09437,1.09448,1.09423,1.09443,4458.0,newyork
1721222100,EURUSD,1.09443,1.09448,1.09417,1.09432,3746.0,newyork
1721223000,EURUSD,1.09432,1.09436,1.0933,1.09342,4494.0,newyork
1721223900,EURUSD,1.09341,1.09342,1.09301,1.09307,4432.0,newyork
1721224800,EURUSD,1.09307,1.09341,1.09289,1.0932,4380.0,newyork
1721225700,EURUSD,1.0931899999999999,1.09412,1.09316,1.09409,5022.0,newyork
1721226600,EURUSD,1.09409,1.0942,1.09363,1.09365,4848.0,newyork
1721227500,EURUSD,1.09364,1.09378,1.09345,1.09347,4753.0,newyork
1721228400,EURUSD,1.09347,1.09369,1.0931899999999999,1.09347,5480.0,newyork
1721229300,EURUSD,1.09347,1.0937000000000001,1.09326,1.09363,5114.0,newyork
1721230200,EURUSD,1.09363,1.0944,1.09343,1.09438,5809.0,newyork
1721231100,EURUSD,1.09438,1.09439,1.094,1.09424,5098.0,newyork
1721232000,EURUSD,1.09425,1.09427,1.09398,1.09415,4779.0,newyork
1721232900,EURUSD,1.09416,1.09432,1.09355,1.09386,5426.0,newyork
1721233800,EURUSD,1.09386,1.09482,1.09371,1.09377,7370.0,newyork
1721234700,EURUSD,1.09377,1.09424,1.09361,1.09386,6911.0,newyork
1721235600,EURUSD,1.09386,1.09387,1.09318,1.09336,6936.0,newyork
1721236500,EURUSD,1.09336,1.09378,1.09331,1.09371,6642.0,newyork
1721237400,EURUSD,1.09371,1.09377,1.09325,1.09332,6323.0,newyork
1721238300,EURUSD,1.09331,1.09365,1.09315,1.09323,6299.0,newyork
1721239200,EURUSD,1.09323,1.09324,1.09275,1.09277,5776.0,newyork
1721240100,EURUSD,1.09276,1.09361,1.09276,1.09335,5259.0,newyork
1721241000,EURUSD,1.09336,1.09336,1.09291,1.09304,5146.0,newyork
1721241900,EURUSD,1.09304,1.09333,1.09275,1.09324,5248.0,newyork
1721242800,EURUSD,1.09324,1.09336,1.0925799999999999,1.0926,4893.0,newyork
1721243700,EURUSD,1.0926,1.09282,1.09236,1.09246,5008.0,newyork
1721244600,EURUSD,1.09246,1.09284,1.09244,1.09283,4482.0,newyork
1721245500,EURUSD,1.09283,1.09308,1.09262,1.09296,4522.0,newyork
1721246400,EURUSD,1.09296,1.09317,1.09282,1.09306,4427.0,newyork
1721247300,EURUSD,1.09306,1.09339,1.09303,1.09336,3921.0,newyork
1721248200,EURUSD,1.09336,1.09363,1.09317,1.0933,3556.0,newyork
1721249100,EURUSD,1.0933,1.09337,1.09308,1.09312,3472.0,newyork
1721250000,EURUSD,1.09312,1.09362,1.09303,1.09359,3844.0,newyork
1721250900,EURUSD,1.0936,1.09386,1.09355,1.09384,3934.0,newyork
1721251800,EURUSD,1.09384,1.09394,1.09362,1.09372,3545.0,newyork
1721252700,EURUSD,1.09372,1.09377,1.09342,1.09369,4228.0,newyork
1721253600,EURUSD,1.09368,1.09397,1.09361,1.09382,4789.0,newyork
1721254500,EURUSD,1.09382,1.0939,1.09375,1.09383,3830.0,newyork
1721255400,EURUSD,1.09382,1.09386,1.09357,1.09359,3520.0,newyork
1721256300,EURUSD,1.09358,1.09376,1.09347,1.09361,3973.0,newyork
1721257200,EURUSD,1.0936,1.09363,1.09349,1.09357,1872.0,newyork
1721258100,EURUSD,1.09357,1.09385,1.09356,1.09383,1595.0,newyork
1721259000,EURUSD,1.09384,1.09395,1.09382,1.09395,2396.0,newyork
1721259900,EURUSD,1.09395,1.09399,1.09387,1.09392,1168.0,newyork
1721260800,EURUSD,1.09392,1.09392,1.0937999999999999,1.09381,182.0,asia
1721261700,EURUSD,1.09381,1.09392,1.09378,1.09382,158.0,asia
1721262600,EURUSD,1.09382,1.09386,1.0937999999999999,1.09381,256.0,asia
1721263500,EURUSD,1.09381,1.09383,1.09379,1.09381,261.0,asia
1721264400,EURUSD,1.09381,1.0939,1.09381,1.09389,680.0,asia
1721265300,EURUSD,1.09389,1.09393,1.09381,1.09385,1311.0,asia
1721266200,EURUSD,1.09385,1.09395,1.09385,1.09393,1250.0,asia
1721267100,EURUSD,1.09393,1.09395,1.09391,1.09395,1412.0,asia
1721268000,EURUSD,1.09394,1.09406,1.09392,1.094,2853.0,asia
1721268900,EURUSD,1.094,1.09405,1.09394,1.09401,2231.0,asia
1721269800,EURUSD,1.09401,1.09407,1.09397,1.09403,2652.0,asia
1721270700,EURUSD,1.09403,1.09403,1.09384,1.09401,1877.0,asia
1721271600,EURUSD,1.09402,1.09405,1.09384,1.09394,3065.0,asia
1721272500,EURUSD,1.09393,1.09405,1.09388,1.09399,2821.0,asia
1721273400,EURUSD,1.09399,1.09405,1.09383,1.09399,2898.0,asia
1721274300,EURUSD,1.09399,1.09402,1.09365,1.09369,2673.0,asia
1721275200,EURUSD,1.09369,1.09371,1.09344,1.0936,3368.0,asia
1721276100,EURUSD,1.09361,1.09375,1.09356,1.0937000000000001,2640.0,asia
1721277000,EURUSD,1.0937000000000001,1.09389,1.09342,1.09354,3561.0,asia
1721277900,EURUSD,1.09354,1.09371,1.0934,1.09342,2952.0,asia
1721278800,EURUSD,1.09342,1.09356,1.09329,1.09342,2803.0,asia
1721279700,EURUSD,1.09342,1.09346,1.09321,1.09327,2289.0,asia
1721280600,EURUSD,1.09327,1.09344,1.09327,1.09336,2285.0,asia
1721281500,EURUSD,1.09336,1.09358,1.09333,1.09351,2218.0,asia
1721282400,EURUSD,1.09351,1.09361,1.09348,1.09358,2338.0,asia
1721283300,EURUSD,1.09358,1.09365,1.09342,1.09359,2256.0,asia
1721284200,EURUSD,1.09359,1.09363,1.09341,1.09341,2142.0,asia
1721285100,EURUSD,1.09341,1.09341,1.09322,1.09328,2348.0,asia
1721286000,EURUSD,1.09328,1.09336,1.09317,1.09328,2032.0,asia
1721286900,EURUSD,1.09328,1.09362,1.09326,1.09337,2285.0,asia
1721287800,EURUSD,1.09337,1.09343,1.09329,1.09338,2014.0,asia
1721288700,EURUSD,1.09338,1.09344,1.09331,1.09335,2028.0,asia
1721289600,EURUSD,1.09336,1.09342,1.09326,1.09337,2306.0,london
1721290500,EURUSD,1.09337,1.09357,1.09331,1.0934,2283.0,london
1721291400,EURUSD,1.09339,1.09381,1.09337,1.09373,3255.0,london
1721292300,EURUSD,1.09373,1.09378,1.09348,1.09368,2973.0,london
1721293200,EURUSD,1.09368,1.09371,1.09332,1.09348,4071.0,london
1721294100,EURUSD,1.09348,1.09366,1.09292,1.09312,4127.0,london
1721295000,EURUSD,1.09312,1.09318,1.09275,1.09306,4902.0,london
1721295900,EURUSD,1.09307,1.09324,1.09292,1.09312,4260.0,london
1721296800,EURUSD,1.09311,1.09351,1.09301,1.09337,5837.0,london
1721297700,EURUSD,1.09337,1.09337,1.0927,1.0929,5652.0,london
1721298600,EURUSD,1.0929,1.09308,1.09261,1.09305,5305.0,london
1721299500,EURUSD,1.09305,1.09317,1.09287,1.09314,4749.0,london
1721300400,EURUSD,1.09313,1.09327,1.09289,1.09322,4920.0,london
1721301300,EURUSD,1.09323,1.0935,1.0931899999999999,1.09347,4392.0,london
1721302200,EURUSD,1.09347,1.09387,1.09307,1.09314,4842.0,london
1721303100,EURUSD,1.09314,1.09334,1.093,1.09305,4601.0,london
1721304000,EURUSD,1.09306,1.09317,1.0928,1.09291,4511.0,london
1721304900,EURUSD,1.09291,1.09296,1.09271,1.09291,3510.0,london
1721305800,EURUSD,1.0929,1.093,1.09274,1.09288,3269.0,london
1721306700,EURUSD,1.09289,1.09315,1.09282,1.09308,3536.0,london
1721307600,EURUSD,1.09308,1.0931,1.09286,1.09296,4018.0,newyork
1721308500,EURUSD,1.09296,1.09311,1.09288,1.09303,3332.0,newyork
1721309400,EURUSD,1.09303,1.09361,1.09301,1.09361,3362.0,newyork
1721310300,EURUSD,1.09361,1.09362,1.09328,1.09329,3403.0,newyork
1721311200,EURUSD,1.09331,1.09331,1.09308,1.09324,3629.0,newyork
1721312100,EURUSD,1.09324,1.09329,1.09304,1.09307,3273.0,newyork
1721313000,EURUSD,1.09307,1.09313,1.09286,1.09293,3566.0,newyork
1721313900,EURUSD,1.09292,1.093,1.09261,1.09275,4456.0,newyork
1721314800,EURUSD,1.09275,1.09308,1.0927,1.0927,4333.0,newyork
1721315700,EURUSD,1.09269,1.09342,1.09269,1.09304,4747.0,newyork
1721316600,EURUSD,1.09307,1.09369,1.09302,1.09315,6443.0,newyork
1721317500,EURUSD,1.09315,1.0932,1.09237,1.09283,6557.0,newyork
1721318400,EURUSD,1.09283,1.0929,1.092,1.09202,6923.0,newyork
1721319300,EURUSD,1.09202,1.09231,1.0915,1.09152,5927.0,newyork
1721320200,EURUSD,1.09152,1.09189,1.09127,1.0913599999999999,6340.0,newyork
1721321100,EURUSD,1.09137,1.0916,1.09074,1.09112,6378.0,newyork
1721322000,EURUSD,1.09113,1.09119,1.09064,1.0907,5862.0,newyork
1721322900,EURUSD,1.0907,1.09105,1.0905,1.09101,5425.0,newyork
1721323800,EURUSD,1.09101,1.09129,1.0907499999999999,1.09114,6383.0,newyork
1721324700,EURUSD,1.09113,1.09165,1.0908,1.09148,7024.0,newyork
1721325600,EURUSD,1.09148,1.09164,1.09078,1.09079,5859.0,newyork
1721326500,EURUSD,1.09078,1.09099,1.09064,1.09065,5345.0,newyork
1721327400,EURUSD,1.09064,1.09182,1.0905,1.09128,6088.0,newyork
1721328300,EURUSD,1.09128,1.09164,1.09108,1.09122,5715.0,newyork
1721329200,EURUSD,1.09122,1.09138,1.0911,1.09134,5493.0,newyork
1721330100,EURUSD,1.09134,1.09158,1.09117,1.09156,4767.0,newyork
1721331000,EURUSD,1.09157,1.09162,1.09133,1.09134,4462.0,newyork
1721331900,EURUSD,1.09133,1.09163,1.09121,1.09159,4599.0,newyork
1721332800,EURUSD,1.09159,1.09163,1.09121,1.09152,4781.0,newyork
1721333700,EURUSD,1.09152,1.0915300000000001,1.09113,1.09115,4780.0,newyork
1721334600,EURUSD,1.09115,1.09117,1.09093,1.09104,3594.0,newyork
1721335500,EURUSD,1.09104,1.09125,1.09067,1.09069,3579.0,newyork
1721336400,EURUSD,1.09069,1.09074,1.09002,1.09009,4353.0,newyork
1721337300,EURUSD,1.09009,1.09019,1.0899,1.08993,4280.0,newyork
1721338200,EURUSD,1.08993,1.0901,1.08959,1.08961,4473.0,newyork
1721339100,EURUSD,1.08961,1.08991,1.08956,1.08989,4662.0,newyork
1721340000,EURUSD,1.08989,1.08999,1.08948,1.08958,5351.0,newyork
1721340900,EURUSD,1.08959,1.08965,1.08936,1.08954,5232.0,newyork
1721341800,EURUSD,1.08954,1.08985,1.08952,1.0898,5062.0,newyork
1721342700,EURUSD,1.0898,1.08996,1.08951,1.08971,5145.0,newyork
1721343600,EURUSD,1.08969,1.08985,1.08964,1.08981,2143.0,newyork
1721344500,EURUSD,1.08981,1.08983,1.08974,1.08977,2492.0,newyork
1721345400,EURUSD,1.08977,1.08977,1.08956,1.08964,1821.0,newyork
1721346300,EURUSD,1.08964,1.08966,1.08951,1.08964,1066.0,newyork
1721347200,EURUSD,1.08962,1.08983,1.08956,1.08975,329.0,asia
1721348100,EURUSD,1.08975,1.08987,1.08962,1.08967,265.0,asia
1721349000,EURUSD,1.08966,1.08976,1.08964,1.08975,205.0,asia
1721349900,EURUSD,1.08975,1.08988,1.08967,1.08975,559.0,asia
1721350800,EURUSD,1.08979,1.08982,1.08962,1.08977,916.0,asia
1721351700,EURUSD,1.08977,1.08999,1.08977,1.08998,1444.0,asia
1721352600,EURUSD,1.08998,1.08998,1.08973,1.08986,1320.0,asia
1721353500,EURUSD,1.08986,1.08995,1.08971,1.08974,915.0,asia
1721354400,EURUSD,1.08975,1.08998,1.08966,1.08994,1593.0,asia
1721355300,EURUSD,1.08994,1.09,1.08984,1.09,967.0,asia
1721356200,EURUSD,1.09,1.09012,1.08988,1.09007,1313.0,asia
1721357100,EURUSD,1.09007,1.09016,1.09001,1.09001,1669.0,asia
1721358000,EURUSD,1.09002,1.09003,1.08939,1.08946,4281.0,asia
1721358900,EURUSD,1.08946,1.08962,1.0893,1.0895299999999999,3334.0,asia
1721359800,EURUSD,1.0895299999999999,1.08971,1.08943,1.08946,2653.0,asia
1721360700,EURUSD,1.08946,1.0895,1.08907,1.0892,3288.0,asia
1721361600,EURUSD,1.0892,1.08946,1.08901,1.08913,3531.0,asia
1721362500,EURUSD,1.08913,1.08923,1.08901,1.08903,3165.0,asia
1721363400,EURUSD,1.08904,1.08913,1.08881,1.08889,3231.0,asia
1721364300,EURUSD,1.08889,1.08893,1.08862,1.08875,3464.0,asia
1721365200,EURUSD,1.08875,1.08906,1.0887,1.08889,3401.0,asia
1721366100,EURUSD,1.0889,1.08897,1.08878,1.08889,2963.0,asia
1721367000,EURUSD,1.08889,1.08912,1.08887,1.089,2531.0,asia
1721367900,EURUSD,1.089,1.08921,1.08893,1.08919,2373.0,asia
1721368800,EURUSD,1.08919,1.08922,1.08886,1.08889,3289.0,asia
1721369700,EURUSD,1.08889,1.08897,1.08878,1.08889,2594.0,asia
1721370600,EURUSD,1.08889,1.08897,1.08885,1.08889,2510.0,asia
1721371500,EURUSD,1.08889,1.08894,1.08877,1.08883,3304.0,asia
1721372400,EURUSD,1.08883,1.08886,1.08874,1.08876,1623.0,asia
1721373300,EURUSD,1.08876,1.0888,1.08866,1.0887,1608.0,asia
1721374200,EURUSD,1.0887,1.08895,1.08869,1.0889199999999999,2119.0,asia
1721375100,EURUSD,1.0889199999999999,1.0889199999999999,1.08861,1.0887,1942.0,asia
1721376000,EURUSD,1.08871,1.08875,1.08846,1.08864,2795.0,london
1721376900,EURUSD,1.08864,1.08885,1.08862,1.08883,2154.0,london
1721377800,EURUSD,1.08883,1.08894,1.08877,1.08882,2505.0,london
1721378700,EURUSD,1.08882,1.08902,1.08872,1.08888,2944.0,london
1721379600,EURUSD,1.08886,1.08891,1.0884,1.08855,4061.0,london
1721380500,EURUSD,1.08855,1.08893,1.08855,1.08864,3390.0,london
1721381400,EURUSD,1.08865,1.0889,1.08856,1.08856,3875.0,london
1721382300,EURUSD,1.08856,1.08896,1.08833,1.08849,4662.0,london
1721383200,EURUSD,1.08849,1.08905,1.08823,1.08823,6809.0,london
1721384100,EURUSD,1.08823,1.089,1.08817,1.08896,5736.0,london
1721385000,EURUSD,1.08895,1.08902,1.08862,1.08865,5582.0,london
1721385900,EURUSD,1.08865,1.08894,1.0884800000000001,1.08877,5075.0,london
1721386800,EURUSD,1.08877,1.08878,1.08793,1.08822,5652.0,london
1721387700,EURUSD,1.08822,1.08852,1.08785,1.08807,5301.0,london
1721388600,EURUSD,1.08808,1.08835,1.08781,1.08818,4991.0,london
1721389500,EURUSD,1.08818,1.08823,1.0876,1.0879,4766.0,london
1721390400,EURUSD,1.08789,1.0881,1.08775,1.08794,4402.0,london
1721391300,EURUSD,1.08793,1.08814,1.08781,1.08797,3711.0,london
1721392200,EURUSD,1.08797,1.08815,1.08791,1.08812,3687.0,london
1721393100,EURUSD,1.08812,1.08845,1.08797,1.08803,4152.0,london
1721394000,EURUSD,1.08803,1.08803,1.08774,1.08796,4217.0,newyork
1721394900,EURUSD,1.08796,1.08858,1.08788,1.08854,4723.0,newyork
1721395800,EURUSD,1.08853,1.08862,1.08839,1.08855,3673.0,newyork
1721396700,EURUSD,1.08856,1.08863,1.08832,1.08841,4025.0,newyork
1721397600,EURUSD,1.08842,1.0889199999999999,1.08829,1.08891,3856.0,newyork
1721398500,EURUSD,1.08891,1.08908,1.08874,1.08907,4214.0,newyork
1721399400,EURUSD,1.08906,1.08913,1.0887,1.08902,3628.0,newyork
1721400300,EURUSD,1.08902,1.08932,1.08881,1.08931,4480.0,newyork
1721401200,EURUSD,1.08931,1.08941,1.08882,1.08887,5354.0,newyork
1721402100,EURUSD,1.08887,1.08913,1.08862,1.08888,4735.0,newyork
1721403000,EURUSD,1.08888,1.08923,1.08852,1.08852,5164.0,newyork
1721403900,EURUSD,1.08853,1.089,1.08843,1.08889,5035.0,newyork
1721404800,EURUSD,1.08889,1.08897,1.08862,1.08865,5355.0,newyork
1721405700,EURUSD,1.08866,1.08896,1.08844,1.08879,6168.0,newyork
1721406600,EURUSD,1.08879,1.08897,1.08836,1.08839,6953.0,newyork
1721407500,EURUSD,1.08838,1.08876,1.08814,1.08815,6592.0,newyork
1721408400,EURUSD,1.08815,1.08877,1.08793,1.08866,5813.0,newyork
1721409300,EURUSD,1.08867,1.08891,1.0886,1.08861,5818.0,newyork
1721410200,EURUSD,1.08861,1.08893,1.08837,1.08854,6033.0,newyork
1721411100,EURUSD,1.08853,1.08899,1.08849,1.08896,6347.0,newyork
1721412000,EURUSD,1.08897,1.089,1.08876,1.08881,5483.0,newyork
1721412900,EURUSD,1.08881,1.08897,1.08854,1.08856,4635.0,newyork
1721413800,EURUSD,1.08856,1.08877,1.08835,1.0886,5255.0,newyork
1721414700,EURUSD,1.08861,1.08891,1.08857,1.0888,4389.0,newyork
1721415600,EURUSD,1.08879,1.08911,1.08868,1.08898,4592.0,newyork
1721416500,EURUSD,1.08898,1.08904,1.08871,1.08886,4457.0,newyork
